Dialog_ID,Type,Actor,Text,Label
hit:3593_conv:7187,utterance,listener,That's very intense. I am sorry you had to experience that.,sympathizing
hit:3593_conv:7187,utterance,speaker,Oh if envy could kill - she would have been dead on the spot.  Needless to say I got over it and found another dress but just at that moment on that day...,jealous
hit:3593_conv:7187,utterance,listener,That's good. Time heals all wounds and can be a powerful cure to pain and disdain.,consoling
hit:3593_conv:7187,utterance,speaker,"Indeed.  I had to take a reality check.  Afterall the day wasnt about me, it was about the bride and groom lol.",surprised
hit:3380_conv:6761,situation,none,"I was watching my cat sleep today, and wished for a moment to be him.",jealous
hit:3380_conv:6761,utterance,speaker,Have you ever wish to switch places with your cat for a day or two?,lonely
hit:3380_conv:6761,utterance,listener,Never. I hate cats personally,terrified
hit:3380_conv:6761,utterance,speaker,"How about, dogs?",questioning
hit:3380_conv:6761,utterance,listener,I've come to hate them too unfortunately. Constant noise,annoyed
hit:8426_conv:16853,situation,none,My coworker was able to find a new job within like a week. Meanwhile I was stuck at the same horrible company and couldn't find a single thing.,jealous
hit:8426_conv:16853,utterance,speaker,My coworker was able to find a new job after only looking for like a week.,impressed
hit:8426_conv:16853,utterance,listener,What kind of job was it,questioning
hit:8426_conv:16853,utterance,speaker,"Sales, so I'm not really envious about that part as I'm not into sales but I was still upset that he found a job so easily and I couldn't. We both wanted out of that company so bad.",jealous
hit:8426_conv:16853,utterance,listener,Sales do sound hard to do,acknowledging
hit:10719_conv:21439,situation,none,"One time my mom gave my brother a Happy Meal, and I got nothing!",jealous
hit:10719_conv:21439,utterance,speaker,"One time my mom gave my brother a Happy Meal, and I got nothing!",jealous
hit:10719_conv:21439,utterance,listener,Wow thats completely unfair!,acknowledging
hit:10719_conv:21439,utterance,speaker,"Yup, it scarred me for life. I have mental issues now",agreeing
hit:10719_conv:21439,utterance,listener,Well i mean sounds like favortism to me. Siblings always get the better things,acknowledging
hit:11431_conv:22863,situation,none,My friend just got a new car and it's the same car I've been wanting ever since it came out.,jealous
hit:11431_conv:22863,utterance,speaker,My friend just got a new car and it's the same car I've been wanting ever since it came out,jealous
hit:11431_conv:22863,utterance,listener,"Oh wow, are you feeling super envious?",questioning
hit:11431_conv:22863,utterance,speaker,"You bet I am! I told him I was driving my car whenever we go out because I don't want to see it,lol.",confident
hit:11431_conv:22863,utterance,listener,"Ha ha, I don't blame you! Hopefully you can get the car you want soon though.",consoling
hit:3768_conv:7537,situation,none,"My friend always seems to get great jobs and then just phones in her work. It is annoying because I got laid off a while ago and it was so hard for me to find another job, but she just hops from job to job with seemingly no effort.",jealous
hit:3768_conv:7537,utterance,speaker,"This friend of mine is constantly job hopping, I don't even know what she does technically but she seems to get good jobs so easily, whereas when I left my last job I could barely get interviews.",jealous
hit:3768_conv:7537,utterance,listener,"Sometimes that depends on the industry. If she works in ones that have high turnover it's not a big of a deal as, say, an administrative job",neutral
hit:3768_conv:7537,utterance,speaker,She's in banking so there are definitely a lot of available jobs. And there seems to be a lot of turnover so you're probably right.,agreeing
hit:3768_conv:7537,utterance,listener,"Well, I'm not entirely sure about the banking side but I wonder what she's looking for. Perhaps a small vs big bank culture",suggesting
hit:209_conv:418,situation,none,"Another girl was flirting with my boyfriend at a networking event and i felt rather envious,",jealous
hit:209_conv:418,utterance,speaker,So the other night my boyfriend and I were out socializing at a networking event and another woman went up to him and touched his arm I coudn't help but feel a little envious even though he pulled away.,jealous
hit:209_conv:418,utterance,listener,You should not be so insecure like that.,questioning
hit:209_conv:418,utterance,speaker,Its not about insecurity!,confident
hit:209_conv:418,utterance,listener,What is about them? Do you think he is better than you?,questioning
hit:621_conv:1243,situation,none,my friends went for a vacation,lonely
hit:621_conv:1243,utterance,speaker,i feel bad that i could not make to go on vacation with my friends,guilty
hit:621_conv:1243,utterance,listener,"Don't you worry,there is always a next time.",questioning
hit:621_conv:1243,utterance,speaker,"yah, i will go next time",consoling
hit:621_conv:1243,utterance,listener,"Try visit Barbados,such an amazing place.",impressed
hit:10966_conv:21933,situation,none,I am so envious of those that can travel the world and get paid for it.,jealous
hit:10966_conv:21933,utterance,speaker,I am so envious of those that can travel the world and get paid for it.,jealous
hit:10966_conv:21933,utterance,listener,That sounds like such an enjoyable life. If only it was so easy!,acknowledging
hit:10966_conv:21933,utterance,speaker,"Yeah, maybe in my next life I guess, haha.",suggesting
hit:10966_conv:21933,utterance,listener,"Haha, that is true. But we have to make the most of this one.",neutral
hit:10081_conv:20162,situation,none,"When I was a kid, all my friends had Yu-Gi-Oh cards but me. I kind of envied them.",jealous
hit:10081_conv:20162,utterance,speaker,"When I was a kid, all my friends had Yu-Gi-Oh cards but me.",jealous
hit:10081_conv:20162,utterance,listener,How come you didn't collect them? i loved them myself.,questioning
hit:10081_conv:20162,utterance,speaker,"I think my parents found them expensive, otherwise I can't think of any other good reason. To be honest, I kind of envied my friends.",jealous
hit:10081_conv:20162,utterance,listener,"Well, they are expensive and you didn't really miss much.",neutral
hit:10081_conv:20162,utterance,speaker,"In that case, I feel much better haha.",acknowledging
hit:4100_conv:8200,situation,none,someone my husband used to work with got a promotion and a big raise.,jealous
hit:4100_conv:8200,utterance,speaker,Someone my husband used to work with got a promotion and a really big raise.,jealous
hit:4100_conv:8200,utterance,listener,That's awesome!  What do they do?,questioning
hit:4100_conv:8200,utterance,speaker,They work in the oil field. My husband left the company they both worked for and I can't help but think if he still worked their he would have gotten a raise too.,jealous
hit:4100_conv:8200,utterance,listener,"That would be nice, but it's never good to dwell on things like that instead of looking toward the future.",acknowledging
hit:8153_conv:16307,situation,none,"Last week a group of coworkers won $100,000 on the lottery. They play the same numbers every week as a group.",jealous
hit:8153_conv:16307,utterance,speaker,"A group of coworkers who play the same lottery numbers every week won $100,000 on the pick 6 last week.",jealous
hit:8153_conv:16307,utterance,listener,"that is so lucky, they must be so happy they bought that ticket",acknowledging
hit:8153_conv:16307,utterance,speaker,"They had asked me if I wanted to go in with them, and I said no. I regret that now, I could have really used a share of that money.",guilty
hit:8153_conv:16307,utterance,listener,i know that is such a bomber you must have been so angry hahaha,agreeing
hit:7930_conv:15860,situation,none,"When I was very young, I was dating a guy for several months. He broke up with me and started seeing another girl in our class. I could not stand to see them together.",jealous
hit:7930_conv:15860,utterance,speaker,"When I was in high school, I dated a guy for almost a year. A few weeks before summer, he broke up with me and started seeing another girl.",devastated
hit:7930_conv:15860,utterance,listener,You must have been sad and angry.,acknowledging
hit:7930_conv:15860,utterance,speaker,I was. I would get really mad when I saw them at lunch or after school together. I was my first experience with heart break.,devastated
hit:7930_conv:15860,utterance,listener,"Yes first heart brake is so hard, I feel for you, something similar happened to me with my first boyfriend.",agreeing
hit:7970_conv:15941,situation,none,I am not sure how to tell my husband how it makes me feel when he is flirting with other women.,jealous
hit:7970_conv:15941,utterance,speaker,He doesn;t seem to see the issue.,annoyed
hit:7970_conv:15941,utterance,listener,Who doesn't?,questioning
hit:7970_conv:15941,utterance,speaker,My husband doesn't see flirting with girls a problem.,jealous
hit:7970_conv:15941,utterance,listener,What a jerk! That is definitely a problem!,agreeing
hit:3570_conv:7140,situation,none,My friend got accepted into Harvard University.,jealous
hit:3570_conv:7140,utterance,speaker,"My friend got accepted into Harvard University. That's my dream school. I don't understand how someone as dumb as him can get accepted there, and i'm stuck at community college.",jealous
hit:3570_conv:7140,utterance,listener,Maybe they know a friend who knows a friend.,suggesting
hit:3570_conv:7140,utterance,speaker,"That's what i'm thinking, it's not what you know it's who you know.",agreeing
hit:3570_conv:7140,utterance,listener,"Yep, that's the way of the world, especially with Universities to.",agreeing
