Dialog_ID,Type,Actor,Text
hit:8842_conv:17684,utterance,speaker,"A little bit, but I love doing extreme stuff like this."
hit:8842_conv:17684,utterance,listener,That's exciting. I'd never have the guts to do it so kudos to you.
hit:7063_conv:14126,situation,none,My husband and I are planning a weekend trip together. We are going to the casino and have some fun! We are pretty happy about it.
hit:7063_conv:14126,utterance,speaker,"My husband and I have a fun weekend trip planned soon. We are going to go to the casino for the weekend, just the two of us. We are really looking forward to it."
hit:7063_conv:14126,utterance,listener,That's a nice getaway
hit:7063_conv:14126,utterance,speaker,"Yes, it's been awhile since we had just some time for us. Plus, we love Blackjack!"
hit:7063_conv:14126,utterance,listener,Have fun!!!!
hit:5166_conv:10332,situation,none,"i cant wait for the next starwars movie, there my favorite movies of all time"
hit:5166_conv:10332,utterance,speaker,i cannot wait for the next star wars movie to come out
hit:5166_conv:10332,utterance,listener,"Yeah, they are so good! George Lucas is a genius!"
hit:5166_conv:10332,utterance,speaker,"he is, i really like the new ones but always will like the old ones better"
hit:5166_conv:10332,utterance,listener,Yeah me too. I prefer the first three. They are very different from the others.
hit:4695_conv:9391,situation,none,I was excited when I bought my car
hit:4695_conv:9391,utterance,speaker,I was excited when I bought my car
hit:4695_conv:9391,utterance,listener,that is exciting! what kind of car?
hit:4695_conv:9391,utterance,speaker,It was a mustang. I saved up enough money and purchased it outright
hit:4695_conv:9391,utterance,listener,"wow, that is impressive. i've always liked mustangs. what color?"
hit:1898_conv:3796,situation,none,My wife was coming back into the country after 2 months away.  I left early to get to the airport because I wanted to see her so much.
hit:1898_conv:3796,utterance,speaker,My wife has been out of the country for almost 2 months.  I can't wait to go pick her up at the airport!
hit:1898_conv:3796,utterance,listener,You must be ver
hit:1898_conv:3796,utterance,speaker,I'm assuming you got cut off somehow :P  I'm very happy she's coming back.
hit:1898_conv:3796,utterance,listener,*very excited.  (oops).  Where did she go?
hit:1898_conv:3796,utterance,speaker,Germany for a language immersion course.
hit:2572_conv:5145,situation,none,boy
hit:2572_conv:5145,utterance,speaker,I am so happy it's a boy
hit:2572_conv:5145,utterance,listener,You just had a baby?! I didn't even know you were expecting!
hit:2572_conv:5145,utterance,speaker,He'll be here in about 3 months
hit:2572_conv:5145,utterance,listener,I'm so happy for you! Have you decided on a name yet?
hit:401_conv:802,situation,none,I decided I wanted a puppy and put out the word I was looking for one. On the way to get my new puppy after getting a call about one I was so thrilled.
hit:401_conv:802,utterance,speaker,"I decided a few months I was ready for a puppy, so I put the word out"
hit:401_conv:802,utterance,listener,Put what word ? You mean published the info?
hit:401_conv:802,utterance,speaker,"Basically, yes. I made a classified ad. I was beyond thrilled after getting a call to get one!"
hit:401_conv:802,utterance,listener,So what breed did you get ?
hit:8992_conv:17985,situation,none,"I absolutely could not wait to go on my cruise this summer! I had so many fun activities planned that I just wanted to jump out into the ocean and swim to my destinations, just to get started!"
hit:8992_conv:17985,utterance,speaker,"A week before my cruise this summer, I was counting down the days with bated breath. I thought I would actually DIE before I got to go on it."
hit:8992_conv:17985,utterance,listener,"It's the worst waiting for vacations! You want the time before to go fast but then it to go slow during. Never works out that way, unfortunately."
hit:8992_conv:17985,utterance,speaker,Yes! Completely the opposite of what you want. The universe can be funny like that. But I had an absolute blast!
hit:8992_conv:17985,utterance,listener,That's great! I'm glad you had a good time. I've never been on a cruise before but it sounds like I need to try one out!
hit:1459_conv:2919,situation,none,I'm going on a cruise to Alaska.
hit:1459_conv:2919,utterance,speaker,I'm taking a vacation and going on a cruise to Alaska next week!
hit:1459_conv:2919,utterance,listener,That sounds so fun!
hit:1459_conv:2919,utterance,speaker,"I've never been, so it's going to be an amazing experience. I'm a little nervous that I'll get seasick."
hit:1459_conv:2919,utterance,listener,Take some medication with you just in case.
hit:3588_conv:7177,situation,none,I recently went on a road trip with some friends. We had a great time and posted up on the beach.
hit:3588_conv:7177,utterance,speaker,"I went on a road trip with some friends. We had a wonderful time hanging out on the beach and camping, too!"
hit:3588_conv:7177,utterance,listener,Getting out of town and way from all of everday life's struggles always sounds like a great time.  Did you leave you cell phone at home while you weer away to 'really' get away from everything for a minute?
hit:3588_conv:7177,utterance,speaker,"Yes, sometimes I leave it away and that makes me appreciate everything else more."
hit:3588_conv:7177,utterance,listener,"That sounds like a really relaxing time, I'm jealous."
hit:7814_conv:15628,situation,none,"I am so psyched! I move into a new apartment in three weeks. It looks onto a forest, so no cars driving by day and night. Yeeha!"
hit:7814_conv:15628,utterance,speaker,I am moving into a new apartment in three weeks and can't wait. It'll be quiet as it looks onto a forest!
hit:7814_conv:15628,utterance,listener,Is it loud where you are now?  New places are always so fun!
hit:7814_conv:15628,utterance,speaker,"Not with traffic, but with the people upstairs - they're a cross between hyenas and elephants!. My new place was quiet when I was there, so fingers crossed!"
hit:7814_conv:15628,utterance,listener,"OH that will be such a huge relief I'm sure!  It's crazy that people behave that way, knowing they are causing other people such strife."
hit:7814_conv:15628,utterance,speaker,"They're the most selfish, inconsiderate neighbors I have ever had, and I've lived all over the world! I just cannot wait to get into this other place."
hit:5917_conv:11835,situation,none,Having a baby caused me to have a more optimistic view on life.
hit:5917_conv:11835,utterance,speaker,Having a baby 3 months ago really changed my view on life for the better.
hit:5917_conv:11835,utterance,listener,Oh awesome!  Congrats!!!!  How has it changed life for you?
hit:5917_conv:11835,utterance,speaker,"I was a heavy drinker, and looking back now, I know I was in a downward spiral, I just couldn't tell at the time. Now I'm pursuing my education and have become much more healthy and responsible."
hit:5917_conv:11835,utterance,listener,That's really fantastic!  I'm glad to hear you turned your life around.
hit:3459_conv:6918,situation,none,I was so thrilled to finally get to see Hamilton. I had a blast in there!
hit:3459_conv:6918,utterance,speaker,I was so happy that i got to see Hamilton the other day
hit:3459_conv:6918,utterance,listener,"Oh wow, the broadway show?"
hit:3459_conv:6918,utterance,speaker,"Yeah, the same. Lin Manuel is a genius to say the least!"
hit:3459_conv:6918,utterance,listener,"Oh yea, he is too good at what he does. I heart stunning review for the show as well"
hit:6087_conv:12174,situation,none,I am so excited that the kids go back to school in just one week!
hit:6087_conv:12174,utterance,speaker,That's must be a relief for you.  I am assuming you have children?
hit:6087_conv:12174,utterance,listener,I do not have those
hit:6087_conv:12174,utterance,speaker,So I guess that sending anyone off to school is not a big deal to you?  Do you attend school?
hit:6087_conv:12174,utterance,listener,I do not attend school
hit:6087_conv:12174,utterance,speaker,Do you have something you are looking forward to?
hit:2469_conv:4939,situation,none,I just got back from our beach vacation and it was so great! Going there and having a beachfront condo was exhilarating!
hit:2469_conv:4939,utterance,speaker,"I just got back from my vacation. We stayed at a beachfront condo and spent time there, it was so much fun! We really had a blast!"
hit:2469_conv:4939,utterance,listener,That sounds heavenly
hit:2469_conv:4939,utterance,speaker,"It was! We hadn't been able to go on a vacation for a couple of years, due to personal reasons, so you can imagine how we felt when we went!"
hit:2469_conv:4939,utterance,listener,I envy you.  Have fun!
hit:3566_conv:7132,situation,none,My daughter came to visit from Ohio with her husband and children. I could not wait for them to get here because it was almost a year since I had seen them.
hit:3566_conv:7132,utterance,speaker,My daughter and her family were on their way from ohio to visit us.
hit:3566_conv:7132,utterance,listener,"Oh, that must be exciting! I bet you were busy making preparations."
hit:3566_conv:7132,utterance,speaker,I prepared for weeks. I could not wait for them to get here. It had been almost a whole year since I had seen them and they have a new baby.
hit:3566_conv:7132,utterance,listener,That sounds like it was a lot to take in! Congrats to them!
hit:3622_conv:7245,situation,none,I am excited that some family is coming in to town
hit:3622_conv:7245,utterance,speaker,I can not wait until some of my family come in to town. They will be coming in to town in two weeks.
hit:3622_conv:7245,utterance,listener,When is the last time you seen them?
hit:3622_conv:7245,utterance,speaker,I saw them last summer which seems so long ago. I am very excited to see them because I am very close to them.
hit:3622_conv:7245,utterance,listener,That's awesome I hope yall have a good time!
hit:9784_conv:19569,situation,none,We have a fun weekend planned. I'm happy the kids get to go to the water park this weekend. It's their favorite.
hit:9784_conv:19569,utterance,speaker,I can't wait to go to the water park this weekend.
