Dialog_ID,Type,Actor,Text
hit:2813_conv:5626,utterance,listener,That's so funny! That's one of those things you will definitely remember forever!
hit:7789_conv:15578,situation,none,We went to the library where they had an animal expert stop by for the kids. My daughter was able to answer most of his questions that other kids could not.
hit:7789_conv:15578,utterance,speaker,We went to the library where they had an animal expert stop by for the kids. My daughter was able to answer most of his questions that other kids could not. It made me smile.
hit:7789_conv:15578,utterance,listener,That is pretty neat actually. I wish i had kids to bring to stuff like that.
hit:7789_conv:15578,utterance,speaker,"You should check your local library. The ones in my area have tons of things, like a Lego club, for the local kids."
hit:7789_conv:15578,utterance,listener,"I will do that, i had no idea."
hit:2856_conv:5712,situation,none,Im proud of my dogs
hit:2856_conv:5712,utterance,speaker,Im proud of my dogs behaing around new visitors
hit:2856_conv:5712,utterance,listener,"That's good you have well-behaved dogs, did you train them?"
hit:2856_conv:5712,utterance,speaker,"Not on purpose, but they have learned from right and wrong from me"
hit:2856_conv:5712,utterance,listener,Well it's good you're doing something right.
hit:2856_conv:5712,utterance,speaker,Do you have pets
hit:11209_conv:22418,situation,none,"My son finally used the toilet by himself last night.  We need to work on his toilet paper usage, though."
hit:11209_conv:22418,utterance,speaker,We've been really struggling with potty training my son.
hit:11209_conv:22418,utterance,listener,"I do understand, I have a son myself. You just need to be patient and continue trying."
hit:11209_conv:22418,utterance,speaker,"Thanks, we are.  He did finally go #2 in the toilet by himself last night, though!"
hit:11209_conv:22418,utterance,listener,That is awesome. I am proud of him
hit:11390_conv:22781,situation,none,By brother won a scratch off sticker lottery ticket! He is giving most of it to charity.
hit:11390_conv:22781,utterance,speaker,By brother won a scratch off sticker lottery ticket! He is giving most of it to charity.
hit:11390_conv:22781,utterance,listener,Wow!  How much did he win?
hit:11390_conv:22781,utterance,speaker,"He won like $40,000. He is a good man to give it all away to a good cause."
hit:11390_conv:22781,utterance,listener,That is awesome that he gave it away!  Maybe good karma will let him win again.
hit:9803_conv:19606,situation,none,I went for a run tonight despite feeling super depressed these past two weeks. I'm feeling happy that I pushed myself onto the right track.
hit:9803_conv:19606,utterance,speaker,I went for a run tonight despite feeling super depressed these past two weeks.
hit:9803_conv:19606,utterance,listener,Did it feel good to get back out?
hit:9803_conv:19606,utterance,speaker,"It felt amazing, I'm so happy I was able to push myself onto the right track."
hit:9803_conv:19606,utterance,listener,How far did you end up running tonight?
hit:9803_conv:19606,utterance,speaker,"Only 1.13 km in about 6 and a half minutes, which is terrible but I used to run nightly about three years ago. I averaged 5 mins per kilometer, and I know I can get back into shape!"
hit:4614_conv:9229,situation,none,After pushing my little brother through out the years in school he graduated with a 3.2 this May!
hit:4614_conv:9229,utterance,speaker,It was hard for my brother through out school
hit:4614_conv:9229,utterance,listener,Why is that
hit:4614_conv:9229,utterance,speaker,he really was motivated in highsool  high school
hit:4614_conv:9229,utterance,listener,I was too
hit:4614_conv:9229,utterance,speaker,yes but i kept pushing and pushing and he graduated!
hit:8256_conv:16512,situation,none,I baked a cake for my boyfriend's birthday and it turned out to be so delicious! He was so excited.
hit:8256_conv:16512,utterance,speaker,I baked a cake for my boyfriend's birthday and it turned out to be so delicious! He was so excited.
hit:8256_conv:16512,utterance,listener,"Mmm, now you're making me hungry for cake. What kind of cake was it?"
hit:8256_conv:16512,utterance,speaker,Black forest cake! It happens to be both our favorite kind of cake. I made it from scratch. What's your favorite cake?
hit:8256_conv:16512,utterance,listener,"Personally I'm a huge fan of red velvet, but black forest is amazing too!"
hit:8047_conv:16095,situation,none,i am blessed to have a great family
hit:8047_conv:16095,utterance,speaker,i am blessed to have a great family
hit:8047_conv:16095,utterance,listener,That's nice. Why do you say that?
hit:8047_conv:16095,utterance,speaker,they're just the best and always very helpful
hit:8047_conv:16095,utterance,listener,That's great to hear. I wish I had a helpful family.
hit:12058_conv:24116,situation,none,I put in a lot of effort and energy and I found a new job. It's an online teaching position and I feel so good about myself.
hit:12058_conv:24116,utterance,speaker,I put in a lot of effort and energy and I found a new job!
hit:12058_conv:24116,utterance,listener,What kind of job is it
hit:12058_conv:24116,utterance,speaker,It's an online teaching position and I feel so good about myself.
hit:12058_conv:24116,utterance,listener,That is a nice job I am sure
hit:710_conv:1421,situation,none,"I am the best student in my class, no one competes with me"
hit:710_conv:1421,utterance,speaker,"I passed all my papers, even my teachers were proud of me"
hit:710_conv:1421,utterance,listener,Wow that must feel good
hit:710_conv:1421,utterance,speaker,"Very cool, I felt on top of the world"
hit:710_conv:1421,utterance,listener,that is great
hit:8400_conv:16801,situation,none,I got a raise today. I've pushed my self hard this last year and I deserve it.
hit:8400_conv:16801,utterance,speaker,I got a raise today. I've pushed my self hard this last year and I deserve it.
hit:8400_conv:16801,utterance,listener,That is awesome. Congratulations. Im sure you earned every penny.
hit:8400_conv:16801,utterance,speaker,Thanks it's been a rough year. My hours were cut but I was expected to keep up the same work load. Thanks again!
hit:8400_conv:16801,utterance,listener,Good things happen to people who put in the effort. It sounds well deserved.
hit:10935_conv:21871,situation,none,My father has been such a great father. He is such a hard worker and loves his family so much. He is such a great man.
hit:10935_conv:21871,utterance,speaker,My father has been such a great father. He is such a hard worker and loves his family so much. He is such a great man.
hit:10935_conv:21871,utterance,listener,That's awesome. I was always a daddy's boy growing up.
hit:10935_conv:21871,utterance,speaker,"Awww, yeah Daddy's can be the best! I wish all children could have good daddy's."
hit:10935_conv:21871,utterance,listener,Amen. Mine was a good man. He taught me a lot of good life lessons.
hit:121_conv:243,situation,none,Created a program at work.
hit:121_conv:243,utterance,speaker,I have to fill out forms all day so I scripted a program that does half of it for me and it works really well!
hit:121_conv:243,utterance,listener,Thats great. Did you create the script?
hit:121_conv:243,utterance,speaker,"Yeah, had to google a bit of it but it worked out well."
hit:121_conv:243,utterance,listener,I love google. It is my favorite search engine.
hit:2266_conv:4533,situation,none,My daughter picked up sign language really well when she was a baby.
hit:2266_conv:4533,utterance,speaker,When my daughter was a baby she picked up sign language really well.
hit:2266_conv:4533,utterance,listener,"Really, isn't that unusual?"
hit:2266_conv:4533,utterance,speaker,"Not really, I was trying to teach her so she could communicate with us and tell us what she wanted."
hit:2266_conv:4533,utterance,listener,I'm glad it worked out so well for you all .
hit:2960_conv:5921,situation,none,"It took me until I was 30, but I finally graduated college with my bachelors in Chemistry. I'm so happy to have fulfilled this goal."
hit:2960_conv:5921,utterance,speaker,"I recently graduated college, I'm so glad I finally got it done!"
hit:2960_conv:5921,utterance,listener,Congratulations!  What do you plan on doing?
hit:2960_conv:5921,utterance,speaker,"Next stop is hopefully pharmacy school. Okay, maybe not completely done."
hit:2960_conv:5921,utterance,listener,That is a great goal to set for yourself.
hit:2960_conv:5921,utterance,speaker,Thank you. I'm really excited!
hit:6802_conv:13604,situation,none,my son just won first place at his championship swim meet
hit:6802_conv:13604,utterance,speaker,my son just won first place at his championship swim meet!
hit:6802_conv:13604,utterance,listener,That's amazing!  Congratulations!  Swimming can be tough
hit:6802_conv:13604,utterance,speaker,Thank you! He takes to it like a fish in water. HaHA!
hit:6802_conv:13604,utterance,listener,LOL I bet you use that line all the time!  I love it
hit:4206_conv:8412,situation,none,I finally finished writing the book that I've been working on. I'm proud of my work and can't wait to get it published.
hit:4206_conv:8412,utterance,speaker,I've finally finished writing the book that I've been working on for the last few months.
hit:4206_conv:8412,utterance,listener,Great. Are you going to get it published?
hit:4206_conv:8412,utterance,speaker,"Definitely! I'm pretty happy with this one, can't wait to get it published."
